Product ID,Customer ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Quantity,Price,Discount,Profit,Order Year,Customer Name,Country,Category,Sub-Category
OFF-ST-10003306,YS-21880,6756,CA-2017-138380,21/12/2017,25/12/2017,Standard Class,7,1000.02,0.0,290.01,2017,Yana Sorensen,United States,Office Supplies,Storage
FUR-FU-10001475,YS-21880,5072,CA-2017-119809,18/8/2017,25/8/2017,Standard Class,3,65.94,0.0,22.42,2017,Yana Sorensen,United States,Furniture,Furnishings
OFF-ST-10003306,YS-21880,4666,CA-2017-119809,18/8/2017,25/8/2017,Standard Class,7,1000.02,0.0,290.01,2017,Yana Sorensen,United States,Office Supplies,Storage
OFF-AR-10003514,YS-21880,4476,CA-2017-124828,3/7/2017,4/7/2017,First Class,3,9.552,0.2,1.55,2017,Yana Sorensen,United States,Office Supplies,Art
OFF-BI-10003925,YS-21880,4058,CA-2017-119809,18/8/2017,25/8/2017,Standard Class,9,2793.528,0.2,942.82,2017,Yana Sorensen,United States,Office Supplies,Binders
OFF-ST-10002615,YS-21880,3388,CA-2015-156755,12/1/2015,18/1/2015,Standard Class,3,465.18,0.0,120.95,2015,Yana Sorensen,United States,Office Supplies,Storage
TEC-AC-10000865,YS-21880,1292,CA-2015-129532,8/12/2015,12/12/2015,Standard Class,4,236.0,0.0,40.12,2015,Yana Sorensen,United States,Technology,Accessories
OFF-BI-10000145,EH-14125,9418,CA-2017-124744,21/6/2017,25/6/2017,Standard Class,2,6.24,0.0,3.0,2017,Eugene Hildebrand,United States,Office Supplies,Binders
FUR-CH-10000863,EH-14125,7541,CA-2017-112725,30/1/2017,6/2/2017,Standard Class,1,120.784,0.2,-13.59,2017,Eugene Hildebrand,United States,Furniture,Chairs
OFF-ST-10001476,EH-14125,7203,CA-2015-134201,10/4/2015,16/4/2015,Standard Class,4,142.04,0.0,38.35,2015,Eugene Hildebrand,United States,Office Supplies,Storage
OFF-BI-10004654,EH-14125,6920,US-2016-156097,19/9/2016,19/9/2016,Same Day,2,2.308,0.8,-3.46,2016,Eugene Hildebrand,United States,Office Supplies,Binders
OFF-AR-10001227,EH-14125,6515,CA-2017-112725,30/1/2017,6/2/2017,Standard Class,3,8.82,0.0,2.38,2017,Eugene Hildebrand,United States,Office Supplies,Art
OFF-AR-10002804,EH-14125,5586,CA-2015-134201,10/4/2015,16/4/2015,Standard Class,3,14.67,0.0,6.01,2015,Eugene Hildebrand,United States,Office Supplies,Art
OFF-BI-10002852,EH-14125,4463,CA-2017-124744,21/6/2017,25/6/2017,Standard Class,5,82.4,0.0,40.38,2017,Eugene Hildebrand,United States,Office Supplies,Binders
OFF-PA-10004327,EH-14125,4392,CA-2016-136126,24/5/2016,24/5/2016,Same Day,4,191.6,0.0,91.97,2016,Eugene Hildebrand,United States,Office Supplies,Paper
OFF-EN-10002312,EH-14125,4069,CA-2016-104969,8/4/2016,14/4/2016,Standard Class,1,8.872,0.2,3.22,2016,Eugene Hildebrand,United States,Office Supplies,Envelopes
TEC-PH-10004922,EH-14125,3171,CA-2014-100867,19/10/2014,24/10/2014,Standard Class,6,321.552,0.2,20.1,2014,Eugene Hildebrand,United States,Technology,Phones
TEC-AC-10003590,EH-14125,2738,CA-2017-125752,31/7/2017,4/8/2017,Standard Class,2,41.424,0.2,8.28,2017,Eugene Hildebrand,United States,Technology,Accessories
OFF-PA-10001970,EH-14125,2557,CA-2017-124744,21/6/2017,25/6/2017,Standard Class,8,447.84,0.0,219.44,2017,Eugene Hildebrand,United States,Office Supplies,Paper
OFF-SU-10000898,EH-14125,2385,CA-2016-136126,24/5/2016,24/5/2016,Same Day,5,70.0,0.0,20.16,2016,Eugene Hildebrand,United States,Office Supplies,Supplies
OFF-BI-10003638,EH-14125,1887,CA-2016-146010,20/5/2016,23/5/2016,First Class,7,40.635,0.7,-32.51,2016,Eugene Hildebrand,United States,Office Supplies,Binders
OFF-AR-10003759,EH-14125,1667,CA-2017-112725,30/1/2017,6/2/2017,Standard Class,7,12.74,0.0,5.73,2017,Eugene Hildebrand,United States,Office Supplies,Art
FUR-CH-10001215,EH-14125,1337,US-2016-156097,19/9/2016,19/9/2016,Same Day,2,701.372,0.3,-50.1,2016,Eugene Hildebrand,United States,Furniture,Chairs
OFF-BI-10004224,EH-14125,1162,CA-2016-104969,8/4/2016,14/4/2016,Standard Class,6,121.104,0.7,-100.92,2016,Eugene Hildebrand,United States,Office Supplies,Binders
TEC-PH-10002789,EH-14125,443,US-2015-154389,27/11/2015,3/12/2015,Standard Class,8,748.0,0.4,-162.23,2015,Eugene Hildebrand,United States,Technology,Phones
FUR-FU-10004748,BT-11305,9576,CA-2015-138002,6/9/2015,12/9/2015,Standard Class,3,191.82,0.0,74.81,2015,"Beth Tho098-.,;;mpson",United States,Furniture,Furnishings
FUR-FU-10003708,BT-11305,9412,CA-2014-166954,25/4/2014,30/4/2014,Standard Class,5,303.25,0.0,63.68,2014,"Beth Tho098-.,;;mpson",United States,Furniture,Furnishings
OFF-AP-10001391,BT-11305,5957,CA-2014-166954,25/4/2014,30/4/2014,Standard Class,3,270.72,0.0,78.51,2014,"Beth Tho098-.,;;mpson",United States,Office Supplies,Appliances
FUR-FU-10003976,BT-11305,3472,CA-2017-115994,28/1/2017,31/1/2017,Second Class,3,37.74,0.0,12.83,2017,"Beth Tho098-.,;;mpson",United States,Furniture,Furnishings
OFF-BI-10002160,BT-11305,2216,CA-2015-138002,6/9/2015,12/9/2015,Standard Class,2,6.0,0.2,2.13,2015,"Beth Tho098-.,;;mpson",United States,Office Supplies,Binders
FUR-CH-10003973,BT-11305,2162,CA-2014-166954,25/4/2014,30/4/2014,Standard Class,5,1487.04,0.2,148.7,2014,"Beth Tho098-.,;;mpson",United States,Furniture,Chairs
TEC-AC-10000580,BT-11305,2127,CA-2017-115994,28/1/2017,31/1/2017,Second Class,3,239.97,0.0,26.4,2017,"Beth Tho098-.,;;mpson",United States,Technology,Accessories
OFF-AR-10003251,BT-11305,2022,CA-2015-103723,1/12/2015,6/12/2015,Standard Class,5,13.9,0.0,5.56,2015,"Beth Tho098-.,;;mpson",United States,Office Supplies,Art
OFF-AR-10000203,BT-11305,1252,CA-2015-153612,22/12/2015,27/12/2015,Standard Class,4,17.12,0.0,4.96,2015,"Beth Tho098-.,;;mpson",United States,Office Supplies,Art
OFF-AR-10003373,EB-13750,9494,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,3,92.94,0.0,25.09,2016,Edward Becker,United States,Office Supplies,Art
OFF-SU-10000157,EB-13750,9229,CA-2017-122707,16/4/2017,18/4/2017,First Class,4,477.24,0.0,9.54,2017,Edward Becker,United States,Office Supplies,Supplies
OFF-ST-10002562,EB-13750,9147,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,3,28.14,0.0,7.88,2016,Edward Becker,United States,Office Supplies,Storage
OFF-PA-10002377,EB-13750,8571,CA-2017-161459,25/11/2017,29/11/2017,Second Class,6,34.08,0.0,15.34,2017,Edward Becker,United States,Office Supplies,Paper
TEC-AC-10004227,EB-13750,8382,CA-2017-122707,16/4/2017,18/4/2017,First Class,2,26.0,0.0,1.56,2017,Edward Becker,United States,Technology,Accessories
FUR-FU-10001731,EB-13750,7833,CA-2015-128083,12/3/2015,17/3/2015,Standard Class,3,6.408,0.2,1.44,2015,Edward Becker,United States,Furniture,Furnishings
OFF-BI-10004236,EB-13750,6843,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,3,35.232,0.2,11.45,2016,Edward Becker,United States,Office Supplies,Binders
FUR-CH-10003774,EB-13750,5993,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,3,245.646,0.1,8.19,2016,Edward Becker,United States,Furniture,Chairs
OFF-BI-10004099,EB-13750,5953,CA-2016-137652,28/8/2016,30/8/2016,First Class,8,18.432,0.7,-12.29,2016,Edward Becker,United States,Office Supplies,Binders
OFF-EN-10002600,EB-13750,5445,CA-2016-166380,30/5/2016,3/6/2016,Standard Class,9,26.55,0.0,12.74,2016,Edward Becker,United States,Office Supplies,Envelopes
FUR-FU-10001468,EB-13750,4124,CA-2017-161739,10/11/2017,15/11/2017,Second Class,5,341.96,0.6,-427.45,2017,Edward Becker,United States,Furniture,Furnishings
TEC-AC-10000109,EB-13750,3069,CA-2016-166380,30/5/2016,3/6/2016,Standard Class,2,111.98,0.0,26.88,2016,Edward Becker,United States,Technology,Accessories
OFF-BI-10001510,EB-13750,3028,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,3,55.008,0.2,17.19,2016,Edward Becker,United States,Office Supplies,Binders
TEC-AC-10002305,EB-13750,2567,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,2,36.0,0.0,6.48,2016,Edward Becker,United States,Technology,Accessories
FUR-FU-10002501,EB-13750,2565,US-2016-147340,24/9/2016,24/9/2016,Same Day,5,63.2,0.0,23.38,2016,Edward Becker,United States,Furniture,Furnishings
FUR-CH-10004997,EB-13750,2502,CA-2015-166947,5/6/2015,10/6/2015,Standard Class,9,1522.638,0.1,169.18,2015,Edward Becker,United States,Furniture,Chairs
OFF-BI-10003712,EB-13750,2424,CA-2016-126809,9/4/2016,13/4/2016,Standard Class,9,35.352,0.2,12.82,2016,Edward Becker,United States,Office Supplies,Binders
TEC-PH-10004071,EB-13750,1698,CA-2017-161459,25/11/2017,29/11/2017,Second Class,5,39.96,0.2,3.5,2017,Edward Becker,United States,Technology,Phones
OFF-EN-10004030,EB-13750,654,CA-2015-128083,12/3/2015,17/3/2015,Standard Class,3,8.688,0.2,2.93,2015,Edward Becker,United States,Office Supplies,Envelopes
FUR-FU-10003194,EB-13750,70,CA-2015-128083,12/3/2015,17/3/2015,Standard Class,4,30.0,0.2,3.86,2015,Edward Becker,United States,Furniture,Furnishings
OFF-AR-10000369,KH-16630,9946,CA-2017-152275,1/10/2017,8/10/2017,Standard Class,6,6.672,0.2,0.5,2017,Ken Heidel,United States,Office Supplies,Art
OFF-ST-10004123,KH-16630,8715,CA-2015-109575,18/9/2015,23/9/2015,Standard Class,7,636.86,0.0,0.0,2015,Ken Heidel,United States,Office Supplies,Storage
OFF-AR-10000634,KH-16630,8037,CA-2014-102673,1/11/2014,5/11/2014,Standard Class,3,10.272,0.2,0.9,2014,Ken Heidel,United States,Office Supplies,Art
OFF-LA-10001771,KH-16630,6997,CA-2014-102673,1/11/2014,5/11/2014,Standard Class,12,47.808,0.2,16.0,2014,Ken Heidel,United States,Office Supplies,Labels
OFF-BI-10000962,KH-16630,6914,CA-2015-109575,18/9/2015,23/9/2015,Standard Class,4,65.08,0.0,31.89,2015,Ken Heidel,United States,Office Supplies,Binders
OFF-BI-10002432,KH-16630,6158,CA-2015-132633,3/2/2015,5/2/2015,Second Class,3,12.144,0.2,4.1,2015,Ken Heidel,United States,Office Supplies,Binders
TEC-PH-10000895,KH-16630,6106,CA-2015-109575,18/9/2015,23/9/2015,Standard Class,7,1259.93,0.0,327.58,2015,Ken Heidel,United States,Technology,Phones
TEC-PH-10004434,KH-16630,5842,CA-2014-102673,1/11/2014,5/11/2014,Standard Class,9,978.84,0.2,110.12,2014,Ken Heidel,United States,Technology,Phones
OFF-FA-10003021,KH-16630,5805,CA-2014-102673,1/11/2014,5/11/2014,Standard Class,5,7.52,0.2,1.41,2014,Ken Heidel,United States,,
OFF-PA-10003302,KH-16630,4582,CA-2017-147403,10/9/2017,13/9/2017,First Class,3,85.056,0.2,28.71,2017,Ken Heidel,United States,Office Supplies,Paper
OFF-PA-10002262,KH-16630,4569,CA-2017-166898,11/9/2017,13/9/2017,Second Class,3,19.44,0.0,9.0,2017,Ken Heidel,United States,Office Supplies,Paper
OFF-ST-10004950,KH-16630,2486,CA-2015-109575,18/9/2015,23/9/2015,Standard Class,2,42.0,0.0,7.97,2015,Ken Heidel,United States,Office Supplies,Storage
TEC-AC-10001772,KH-16630,2412,CA-2016-100153,13/12/2016,17/12/2016,Standard Class,4,63.88,0.0,24.91,2016,Ken Heidel,United States,Technology,Accessories
TEC-PH-10002564,KH-16630,2058,CA-2017-166898,11/9/2017,13/9/2017,Second Class,6,143.952,0.2,17.99,2017,Ken Heidel,United States,Technology,Phones
OFF-PA-10000791,KH-16630,319,CA-2017-164049,2/11/2017,6/11/2017,Standard Class,5,23.85,0.0,10.73,2017,Ken Heidel,United States,Office Supplies,Paper
OFF-LA-10004345,KH-16630,50,CA-2016-103037,25/7/2016,29/7/2016,Standard Class,4,15.712,0.2,5.7,2016,Ken Heidel,United States,Office Supplies,Labels
TEC-PH-10000730,KH-16630,35,CA-2015-109575,18/9/2015,23/9/2015,Standard Class,1,499.99,0.0,130.0,2015,Ken Heidel,United States,Technology,Phones
TEC-AC-10002718,EM-14095,9862,US-2015-159499,21/11/2015,23/11/2015,Second Class,2,23.344,0.2,-1.46,2015,Eudokia Martin,United States,Technology,Accessories
OFF-AP-10002867,EM-14095,9482,US-2015-159499,21/11/2015,23/11/2015,Second Class,6,325.632,0.2,28.49,2015,Eudokia Martin,United States,Office Supplies,Appliances
OFF-ST-10001031,EM-14095,9100,CA-2017-132437,8/9/2017,13/9/2017,Second Class,4,65.12,0.0,16.93,2017,Eudokia Martin,United States,Office Supplies,Storage
OFF-BI-10001294,EM-14095,8476,CA-2016-161669,7/11/2016,9/11/2016,First Class,4,37.44,0.2,11.7,2016,Eudokia Martin,United States,Office Supplies,Binders
OFF-LA-10004545,EM-14095,6126,CA-2015-163237,7/8/2015,9/8/2015,Second Class,2,25.06,0.0,11.78,2015,Eudokia Martin,United States,Office Supplies,Labels
OFF-LA-10003121,EM-14095,4801,US-2015-159499,21/11/2015,23/11/2015,Second Class,5,16.52,0.2,5.37,2015,Eudokia Martin,United States,Office Supplies,Labels
OFF-BI-10001636,EM-14095,4599,CA-2016-161669,7/11/2016,9/11/2016,First Class,4,26.976,0.2,8.77,2016,Eudokia Martin,United States,Office Supplies,Binders
OFF-LA-10004093,EM-14095,3443,CA-2016-161669,7/11/2016,9/11/2016,First Class,2,14.62,0.0,6.87,2016,Eudokia Martin,United States,Office Supplies,Labels
OFF-SU-10002503,EM-14095,2667,CA-2016-161669,7/11/2016,9/11/2016,First Class,2,11.36,0.0,3.29,2016,Eudokia Martin,United States,Office Supplies,Supplies
TEC-PH-10003601,EM-14095,1966,CA-2015-163237,7/8/2015,9/8/2015,Second Class,3,494.97,0.0,148.49,2015,Eudokia Martin,United States,Technology,Phones
FUR-TA-10004086,MH-17290,9043,US-2017-141558,11/3/2017,16/3/2017,Standard Class,3,154.764,0.4,-46.43,2017,Marc Harrigan,United States,,
OFF-BI-10004330,MH-17290,8796,CA-2017-169327,2/9/2017,4/9/2017,Second Class,5,147.92,0.2,46.22,2017,Marc Harrigan,United States,Office Supplies,Binders
TEC-PH-10002555,MH-17290,8096,US-2017-141558,11/3/2017,16/3/2017,Standard Class,5,776.85,0.4,-181.26,2017,Marc Harrigan,United States,Technology,Phones
OFF-AR-10001972,MH-17290,7835,CA-2015-137603,19/9/2015,24/9/2015,Standard Class,5,8.4,0.0,2.18,2015,Marc Harrigan,United States,Office Supplies,Art
OFF-LA-10000305,MH-17290,7370,CA-2014-116785,26/4/2014,30/4/2014,Standard Class,2,12.6,0.0,6.0,2014,Marc Harrigan,United States,Office Supplies,Labels
OFF-ST-10004946,MH-17290,7245,US-2017-141558,11/3/2017,16/3/2017,Standard Class,1,43.0,0.2,3.25,2017,Marc Harrigan,United States,Office Supplies,Storage
OFF-BI-10002794,MH-17290,5334,US-2017-141558,11/3/2017,16/3/2017,Standard Class,1,12.294,0.7,-8.61,2017,Marc Harrigan,United States,Office Supplies,Binders
OFF-PA-10002986,MH-17290,5299,US-2016-135209,29/12/2016,31/12/2016,Second Class,7,37.408,0.2,13.09,2016,Marc Harrigan,United States,Office Supplies,Paper
OFF-AP-10001492,MH-17290,4676,CA-2017-169327,2/9/2017,4/9/2017,Second Class,5,43.1,0.0,11.21,2017,Marc Harrigan,United States,Office Supplies,Appliances
FUR-BO-10004218,MH-17290,2922,US-2016-108497,14/6/2016,14/6/2016,Same Day,5,599.165,0.15,35.24,2016,Marc Harrigan,United States,Furniture,Bookcases
OFF-PA-10000143,MH-17290,2266,US-2016-135209,29/12/2016,31/12/2016,Second Class,6,25.344,0.2,8.87,2016,Marc Harrigan,United States,Office Supplies,Paper
FUR-FU-10004188,MH-17290,384,CA-2017-169327,2/9/2017,4/9/2017,Second Class,5,511.0,0.0,133.0,2017,Marc Harrigan,United States,Furniture,Furnishings
OFF-AR-10003504,MH-17290,121,CA-2014-116785,26/4/2014,30/4/2014,Standard Class,5,21.4,0.0,6.21,2014,Marc Harrigan,United States,Office Supplies,Art
OFF-AP-10003971,AR-10510,9972,CA-2014-115056,2/5/2014,2/5/2014,Same Day,3,26.136,0.2,1.96,2014,Andrew Roberts,United States,Office Supplies,Appliances
OFF-BI-10000848,AR-10510,5374,US-2014-105767,23/5/2014,27/5/2014,Standard Class,2,3.282,0.7,-2.63,2014,Andrew Roberts,United States,Office Supplies,Binders
OFF-AR-10001246,AR-10510,3150,US-2014-105767,23/5/2014,27/5/2014,Standard Class,9,21.168,0.2,2.38,2014,Andrew Roberts,United States,Office Supplies,Art
OFF-BI-10004656,AR-10510,2808,CA-2017-111808,16/12/2017,20/12/2017,Standard Class,5,10.8,0.0,5.18,2017,Andrew Roberts,United States,Office Supplies,Binders
TEC-AC-10003280,AR-10510,2496,CA-2016-147536,26/12/2016,31/12/2016,Standard Class,3,89.97,0.0,18.89,2016,Andrew Roberts,United States,Technology,Accessories
OFF-PA-10003441,AR-10510,2487,CA-2015-112319,31/8/2015,5/9/2015,Standard Class,9,58.0,0.0,27.99,2015,Andrew Roberts,United States,Office Supplies,Paper
TEC-PH-10003092,AR-10510,96,US-2014-105767,23/5/2014,27/5/2014,Standard Class,2,55.188,0.4,-10.12,2014,Andrew Roberts,United States,Technology,Phones
TEC-PH-10004977,TC-21295,9612,CA-2017-121048,14/7/2017,18/7/2017,Standard Class,3,470.0,0.2,52.92,2017,Toby Carlisle,United States,Technology,Phones
OFF-ST-10000615,TC-21295,9073,CA-2014-151330,14/10/2014,17/10/2014,First Class,7,79.45,0.0,22.25,2014,Toby Carlisle,United States,Office Supplies,Storage
OFF-LA-10004544,TC-21295,8777,CA-2017-167668,6/5/2017,8/5/2017,First Class,4,59.2,0.0,29.6,2017,Toby Carlisle,United States,Office Supplies,Labels
OFF-BI-10004022,TC-21295,8174,CA-2017-121048,14/7/2017,18/7/2017,Standard Class,2,4.0,0.2,1.45,2017,Toby Carlisle,United States,Office Supplies,Binders
FUR-CH-10000749,TC-21295,7819,CA-2014-151330,14/10/2014,17/10/2014,First Class,9,1628.82,0.0,260.61,2014,Toby Carlisle,United States,Furniture,Chairs
TEC-AC-10000991,TC-21295,7202,CA-2017-121048,14/7/2017,18/7/2017,Standard Class,3,140.97,0.0,19.74,2017,Toby Carlisle,United States,Technology,Accessories
OFF-BI-10003684,TC-21295,6720,CA-2017-142489,14/11/2017,16/11/2017,Second Class,5,21.99,0.8,-32.99,2017,Toby Carlisle,United States,Office Supplies,Binders
OFF-FA-10000490,TC-21295,6107,CA-2017-121048,14/7/2017,18/7/2017,Standard Class,4,4.96,0.0,2.33,2017,Toby Carlisle,United States,Office Supplies,Fasteners
OFF-AR-10004042,TC-21295,6001,CA-2017-121048,14/7/2017,18/7/2017,Standard Class,4,71.92,0.0,20.86,2017,Toby Carlisle,United States,Office Supplies,Art
TEC-AC-10000865,TC-21295,5950,CA-2014-151330,14/10/2014,17/10/2014,First Class,3,177.0,0.0,30.09,2014,Toby Carlisle,United States,Technology,Accessories
TEC-MA-10002178,TC-21295,4995,CA-2016-147368,9/6/2016,12/6/2016,First Class,2,695.7,0.5,-27.83,2016,Toby Carlisle,United States,Technology,Machines
TEC-AC-10001539,TC-21295,3922,CA-2014-140816,20/12/2014,20/12/2014,Same Day,7,447.944,0.2,89.59,2014,Toby Carlisle,United States,Technology,Accessories
OFF-AR-10002335,TC-21295,3872,US-2017-153633,13/11/2017,18/11/2017,Second Class,1,2.064,0.2,0.15,2017,Toby Carlisle,United States,Office Supplies,Art
FUR-FU-10003601,TC-21295,2947,CA-2017-121048,14/7/2017,18/7/2017,Standard Class,3,276.69,0.0,49.8,2017,Toby Carlisle,United States,Furniture,Furnishings
FUR-FU-10002960,TC-21295,1691,CA-2017-121048,14/7/2017,18/7/2017,Standard Class,3,18.84,0.0,7.91,2017,Toby Carlisle,United States,Furniture,Furnishings
OFF-PA-10000357,TC-21295,345,CA-2017-136875,3/12/2017,3/12/2017,Same Day,3,166.44,0.0,79.89,2017,Toby Carlisle,United States,Office Supplies,Paper
OFF-PA-10003953,FC-14335,9478,US-2017-126081,29/6/2017,4/7/2017,Standard Class,1,5.184,0.2,1.81,2017,Fred Chung,United States,Office Supplies,Paper
OFF-ST-10002583,FC-14335,8668,CA-2015-138492,15/5/2015,22/5/2015,Standard Class,2,51.968,0.2,-10.39,2015,Fred Chung,United States,Office Supplies,Storage
TEC-PH-10003505,FC-14335,6375,CA-2017-107517,5/2/2017,9/2/2017,Standard Class,5,371.2,0.2,41.76,2017,Fred Chung,United States,Technology,Phones
OFF-PA-10001838,FC-14335,4889,CA-2015-121405,30/3/2015,4/4/2015,Standard Class,5,23.52,0.2,8.53,2015,Fred Chung,United States,Office Supplies,Paper
TEC-PH-10002890,FC-14335,4341,CA-2015-121405,30/3/2015,4/4/2015,Standard Class,5,180.96,0.2,13.57,2015,Fred Chung,United States,Technology,Phones
FUR-CH-10000309,FC-14335,4099,CA-2016-138968,15/3/2016,16/3/2016,First Class,4,1352.032,0.2,84.5,2016,Fred Chung,United States,Furniture,Chairs
OFF-AP-10000275,FC-14335,2905,CA-2017-107517,5/2/2017,9/2/2017,Standard Class,5,1640.7,0.0,459.4,2017,Fred Chung,United States,Office Supplies,Appliances
OFF-AR-10000937,FC-14335,1466,US-2014-134054,10/10/2014,10/10/2014,Same Day,7,255.85,0.0,112.57,2014,Fred Chung,United States,Office Supplies,Art
OFF-BI-10003529,FC-14335,930,CA-2016-138968,15/3/2016,16/3/2016,First Class,2,5.0,0.2,1.65,2016,Fred Chung,United States,Office Supplies,Binders
OFF-AR-10002399,FC-14335,705,CA-2015-107741,8/3/2015,10/3/2015,First Class,1,3.408,0.2,0.89,2015,Fred Chung,United States,Office Supplies,Art
OFF-BI-10004519,JR-16210,9490,CA-2017-159506,27/11/2017,2/12/2017,Standard Class,3,497.94,0.0,224.07,2017,Justin Ritter,United States,Office Supplies,Binders
OFF-AR-10001915,JR-16210,9272,CA-2017-143378,19/9/2017,25/9/2017,Standard Class,3,23.832,0.2,6.55,2017,Justin Ritter,United States,Office Supplies,Art
TEC-PH-10001425,JR-16210,8297,CA-2017-143378,19/9/2017,25/9/2017,Standard Class,3,191.976,0.2,19.2,2017,Justin Ritter,United States,Technology,Phones
FUR-BO-10001972,JR-16210,7192,CA-2017-143378,19/9/2017,25/9/2017,Standard Class,2,72.588,0.7,-128.24,2017,Justin Ritter,United States,Furniture,Bookcases
TEC-AC-10003628,JR-16210,6918,US-2016-112396,9/2/2016,13/2/2016,Standard Class,3,89.97,0.0,39.59,2016,Justin Ritter,United States,Technology,Accessories
OFF-BI-10004716,JR-16210,6323,US-2016-114622,10/4/2016,12/4/2016,First Class,2,8.904,0.7,-6.53,2016,Justin Ritter,United States,Office Supplies,Binders
TEC-AC-10003198,JR-16210,3263,CA-2015-142202,18/9/2015,23/9/2015,Second Class,9,717.12,0.2,152.39,2015,Justin Ritter,United States,Technology,Accessories
FUR-FU-10004864,JR-16210,2894,CA-2017-143378,19/9/2017,25/9/2017,Standard Class,8,409.216,0.2,61.38,2017,Justin Ritter,United States,Furniture,Furnishings
TEC-AC-10004761,JR-16210,726,US-2016-112396,9/2/2016,13/2/2016,Standard Class,2,31.86,0.0,11.15,2016,Justin Ritter,United States,Technology,Accessories
OFF-PA-10003641,JR-16210,655,CA-2017-159506,27/11/2017,2/12/2017,Standard Class,6,158.28,0.0,72.81,2017,Justin Ritter,United States,Office Supplies,Paper
OFF-AR-10004956,DP-13105,8467,CA-2017-102974,19/9/2017,24/9/2017,Standard Class,3,16.74,0.0,4.85,2017,Dave Poirier,United States,Office Supplies,Art
OFF-AR-10002335,DP-13105,7707,CA-2016-152534,20/6/2016,25/6/2016,Second Class,2,5.16,0.0,1.34,2016,Dave Poirier,United States,Office Supplies,Art
OFF-BI-10001679,DP-13105,7084,CA-2017-163671,24/12/2017,30/12/2017,Standard Class,3,21.312,0.2,7.99,2017,Dave Poirier,United States,Office Supplies,Binders
TEC-AC-10000057,DP-13105,5988,CA-2017-102974,19/9/2017,24/9/2017,Standard Class,5,149.95,0.0,31.49,2017,Dave Poirier,United States,Technology,Accessories
