Product ID,Customer ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Quantity,Price,Discount,Profit,Order Year,Customer Name,Country,Category,Sub-Category
OFF-BI-10001524,BB-10990,9037,CA-2015-141810,2/11/2015,7/11/2015,Standard Class,7,29.372,0.8,-47.0,2015,Barry Blumstein,United States,Office Supplies,Binders
TEC-PH-10002200,BB-10990,8659,CA-2015-141810,2/11/2015,7/11/2015,Standard Class,2,344.704,0.2,38.78,2015,Barry Blumstein,United States,Technology,Phones
OFF-AP-10002287,BB-10990,6946,US-2017-112928,1/6/2017,5/6/2017,Second Class,5,17.48,0.2,1.31,2017,Barry Blumstein,United States,Office Supplies,Appliances
OFF-AP-10002350,BB-10990,4507,CA-2016-103947,1/4/2016,8/4/2016,Standard Class,2,30.144,0.2,3.01,2016,Barry Blumstein,United States,Office Supplies,Appliances
OFF-FA-10003112,BB-10990,4162,CA-2016-103947,1/4/2016,8/4/2016,Standard Class,5,31.56,0.2,9.86,2016,Barry Blumstein,United States,,
OFF-ST-10002574,BB-10990,3781,CA-2014-169642,27/7/2014,30/7/2014,Second Class,2,276.28,0.0,0.0,2014,Barry Blumstein,United States,Office Supplies,Storage
OFF-AR-10001427,BB-10990,1239,CA-2017-118136,16/9/2017,17/9/2017,First Class,1,5.98,0.0,1.55,2017,Barry Blumstein,United States,Office Supplies,Art
OFF-PA-10002615,BB-10990,1083,CA-2017-118136,16/9/2017,17/9/2017,First Class,2,8.82,0.0,4.06,2017,Barry Blumstein,United States,Office Supplies,Paper
OFF-ST-10000642,LA-16780,9952,CA-2016-155187,24/9/2016,26/9/2016,Second Class,2,41.96,0.0,2.94,2016,Laura Armstrong,United States,Office Supplies,Storage
FUR-FU-10000965,LA-16780,9945,CA-2016-123806,24/11/2016,27/11/2016,Second Class,4,207.76,0.0,85.18,2016,Laura Armstrong,United States,Furniture,Furnishings
OFF-FA-10003059,LA-16780,9931,CA-2017-130771,29/7/2017,3/8/2017,Standard Class,2,2.896,0.2,0.47,2017,Laura Armstrong,United States,Office Supplies,Fasteners
TEC-PH-10001944,LA-16780,9804,CA-2016-164091,17/9/2016,22/9/2016,Standard Class,3,437.85,0.0,131.35,2016,Laura Armstrong,United States,Technology,Phones
TEC-PH-10004539,LA-16780,9734,CA-2016-132829,23/12/2016,26/12/2016,Second Class,3,453.576,0.2,39.69,2016,Laura Armstrong,United States,Technology,Phones
OFF-PA-10001790,LA-16780,9471,CA-2016-122903,27/5/2016,29/5/2016,Second Class,3,144.12,0.0,69.18,2016,Laura Armstrong,United States,Office Supplies,Paper
FUR-FU-10001940,LA-16780,8198,CA-2015-129700,4/5/2015,5/5/2015,First Class,7,22.288,0.6,-8.92,2015,Laura Armstrong,United States,Furniture,Furnishings
FUR-CH-10002024,LA-16780,8160,CA-2016-122903,27/5/2016,29/5/2016,Second Class,5,3504.9,0.0,700.98,2016,Laura Armstrong,United States,Furniture,Chairs
TEC-PH-10002726,LA-16780,7985,CA-2016-108882,9/1/2016,15/1/2016,Standard Class,9,377.928,0.2,141.72,2016,Laura Armstrong,United States,Technology,Phones
OFF-PA-10000380,LA-16780,7984,CA-2016-155187,24/9/2016,26/9/2016,Second Class,5,41.7,0.0,20.85,2016,Laura Armstrong,United States,Office Supplies,Paper
OFF-PA-10000474,LA-16780,7676,CA-2014-163552,11/7/2014,15/7/2014,Standard Class,5,177.2,0.0,83.28,2014,Laura Armstrong,United States,,
TEC-PH-10002496,LA-16780,7547,CA-2017-130771,29/7/2017,3/8/2017,Standard Class,1,124.792,0.2,15.6,2017,Laura Armstrong,United States,Technology,Phones
FUR-FU-10000206,LA-16780,7090,CA-2016-132829,23/12/2016,26/12/2016,Second Class,2,2.328,0.6,-0.76,2016,Laura Armstrong,United States,Furniture,Furnishings
OFF-PA-10000994,LA-16780,6853,CA-2016-122903,27/5/2016,29/5/2016,Second Class,3,314.55,0.0,150.98,2016,Laura Armstrong,United States,Office Supplies,Paper
FUR-CH-10001394,LA-16780,6647,CA-2014-107811,29/4/2014,3/5/2014,Standard Class,2,561.584,0.2,70.2,2014,Laura Armstrong,United States,Furniture,Chairs
FUR-FU-10004952,LA-16780,6288,CA-2016-164091,17/9/2016,22/9/2016,Standard Class,2,109.48,0.0,0.0,2016,Laura Armstrong,United States,Furniture,Furnishings
TEC-PH-10003885,LA-16780,5166,CA-2014-163552,11/7/2014,15/7/2014,Standard Class,3,197.97,0.0,57.41,2014,Laura Armstrong,United States,Technology,Phones
TEC-PH-10004912,LA-16780,5022,CA-2016-132829,23/12/2016,26/12/2016,Second Class,3,131.88,0.2,14.84,2016,Laura Armstrong,United States,Technology,Phones
TEC-AC-10004708,LA-16780,4168,CA-2015-125395,26/6/2015,29/6/2015,Second Class,2,41.9,0.0,8.8,2015,Laura Armstrong,United States,Technology,Accessories
FUR-FU-10000629,LA-16780,3799,CA-2014-163552,11/7/2014,15/7/2014,Standard Class,9,124.11,0.0,52.13,2014,Laura Armstrong,United States,Furniture,Furnishings
OFF-LA-10001175,LA-16780,3019,CA-2014-163552,11/7/2014,15/7/2014,Standard Class,5,14.4,0.0,7.06,2014,Laura Armstrong,United States,Office Supplies,Labels
OFF-ST-10000798,LA-16780,3013,CA-2014-107811,29/4/2014,3/5/2014,Standard Class,5,99.92,0.2,-1.25,2014,Laura Armstrong,United States,Office Supplies,Storage
TEC-AC-10000420,LA-16780,1970,CA-2016-108882,9/1/2016,15/1/2016,Standard Class,5,349.95,0.0,118.98,2016,Laura Armstrong,United States,Technology,Accessories
TEC-PH-10004345,LA-16780,1730,CA-2016-132829,23/12/2016,26/12/2016,Second Class,3,287.88,0.2,35.99,2016,Laura Armstrong,United States,Technology,Phones
OFF-LA-10002945,LA-16780,736,CA-2016-132829,23/12/2016,26/12/2016,Second Class,9,45.36,0.2,14.74,2016,Laura Armstrong,United States,Office Supplies,Labels
FUR-CH-10003379,LA-16780,58,CA-2014-163552,11/7/2014,15/7/2014,Standard Class,3,854.0,0.0,213.74,2014,Laura Armstrong,United States,Furniture,Chairs
TEC-AC-10004803,AG-10330,9591,CA-2016-104150,3/8/2016,5/8/2016,Second Class,12,167.28,0.0,23.42,2016,Alex Grayson,United States,Technology,Accessories
OFF-PA-10002005,AG-10330,9326,CA-2017-107748,10/12/2017,12/12/2017,Second Class,2,12.96,0.0,6.0,2017,Alex Grayson,United States,Office Supplies,Paper
TEC-PH-10003215,AG-10330,8504,CA-2017-107748,10/12/2017,12/12/2017,Second Class,4,95.84,0.2,34.74,2017,Alex Grayson,United States,Technology,Phones
OFF-AR-10001315,AG-10330,8023,CA-2017-108287,18/12/2017,20/12/2017,First Class,9,12.672,0.2,1.43,2017,Alex Grayson,United States,Office Supplies,Art
FUR-TA-10003008,AG-10330,4220,CA-2017-142909,22/12/2017,25/12/2017,Second Class,2,182.55,0.5,-135.09,2017,Alex Grayson,United States,Furniture,Tables
OFF-BI-10003429,AG-10330,3380,CA-2017-104927,22/12/2017,26/12/2017,Standard Class,5,6.33,0.8,-9.81,2017,Alex Grayson,United States,Office Supplies,Binders
OFF-EN-10002504,AG-10330,2379,CA-2016-104150,3/8/2016,5/8/2016,Second Class,3,81.54,0.0,38.32,2016,Alex Grayson,United States,Office Supplies,Envelopes
OFF-PA-10000176,AG-10330,1050,CA-2017-104927,22/12/2017,26/12/2017,Standard Class,5,75.88,0.2,26.56,2017,Alex Grayson,United States,Office Supplies,Paper
OFF-PA-10000019,AG-10330,887,CA-2017-104927,22/12/2017,26/12/2017,Standard Class,5,25.92,0.2,9.07,2017,Alex Grayson,United States,Office Supplies,Paper
OFF-PA-10001307,DG-13300,7384,US-2015-153500,3/7/2015,5/7/2015,First Class,2,6.72,0.2,2.44,2015,Deirdre Greer,United States,Office Supplies,Paper
FUR-FU-10004460,DG-13300,6816,US-2015-153500,3/7/2015,5/7/2015,First Class,9,282.888,0.2,56.58,2015,Deirdre Greer,United States,Furniture,Furnishings
OFF-PA-10001870,DG-13300,6075,US-2016-106313,22/8/2016,26/8/2016,Standard Class,3,19.44,0.0,9.33,2016,Deirdre Greer,United States,Office Supplies,Paper
TEC-PH-10002834,DG-13300,4319,CA-2017-123372,28/11/2017,2/12/2017,Standard Class,11,1979.89,0.0,494.97,2017,Deirdre Greer,United States,Technology,Phones
FUR-CH-10000422,DG-13300,3604,CA-2015-130848,25/10/2015,25/10/2015,Same Day,8,582.336,0.2,-29.12,2015,Deirdre Greer,United States,Furniture,Chairs
OFF-AP-10004708,DG-13300,1682,CA-2014-139423,1/11/2014,5/11/2014,Standard Class,2,76.12,0.0,22.07,2014,Deirdre Greer,United States,Office Supplies,Appliances
OFF-EN-10003055,DG-13300,869,CA-2017-123372,28/11/2017,2/12/2017,Standard Class,2,79.96,0.0,35.98,2017,Deirdre Greer,United States,Office Supplies,Envelopes
FUR-FU-10000293,DG-13300,689,US-2015-153500,3/7/2015,5/7/2015,First Class,2,168.464,0.2,-29.48,2015,Deirdre Greer,United States,Furniture,Furnishings
FUR-FU-10002268,LE-16810,7946,CA-2014-100706,16/12/2014,18/12/2014,Second Class,6,29.46,0.0,9.72,2014,Laurel Elliston,United States,Furniture,Furnishings
TEC-PH-10001918,LE-16810,7745,CA-2017-108329,9/12/2017,14/12/2017,Standard Class,4,444.768,0.2,44.48,2017,Laurel Elliston,United States,Technology,Phones
OFF-BI-10003274,LE-16810,6820,US-2017-150595,22/5/2017,26/5/2017,Standard Class,2,1.592,0.8,-2.63,2017,Laurel Elliston,United States,Office Supplies,Binders
FUR-CH-10003746,LE-16810,5433,CA-2016-157245,19/5/2016,24/5/2016,Standard Class,2,641.96,0.0,179.75,2016,Laurel Elliston,United States,Furniture,Chairs
TEC-AC-10001314,LE-16810,4430,CA-2014-100706,16/12/2014,18/12/2014,Second Class,2,99.98,0.0,8.0,2014,Laurel Elliston,United States,Technology,Accessories
OFF-ST-10001505,LE-16810,4322,CA-2015-131779,12/6/2015,17/6/2015,Standard Class,5,29.9,0.0,5.08,2015,Laurel Elliston,United States,Office Supplies,Storage
OFF-SU-10000381,LE-16810,3751,US-2017-150595,22/5/2017,26/5/2017,Standard Class,3,22.344,0.2,2.51,2017,Laurel Elliston,United States,Office Supplies,Supplies
FUR-CH-10000513,LE-16810,2980,US-2017-150595,22/5/2017,26/5/2017,Standard Class,2,181.986,0.3,-54.6,2017,Laurel Elliston,United States,Furniture,Chairs
OFF-BI-10004139,LE-16810,17,US-2014-117058,27/5/2014,30/5/2014,First Class,6,17.46,0.8,-30.56,2014,Laurel Elliston,United States,Office Supplies,Binders
FUR-CH-10000422,JF-15490,9929,CA-2015-133445,5/10/2015,9/10/2015,Standard Class,4,291.168,0.2,-14.56,2015,Jeremy Farry,United States,Furniture,Chairs
OFF-LA-10000634,JF-15490,9023,CA-2015-130736,7/12/2015,9/12/2015,First Class,1,2.61,0.0,1.2,2015,Jeremy Farry,United States,Office Supplies,Labels
OFF-PA-10004451,JF-15490,8975,US-2017-150847,30/4/2017,6/5/2017,Standard Class,2,10.368,0.2,3.63,2017,Jeremy Farry,United States,Office Supplies,Paper
OFF-PA-10004519,JF-15490,8914,CA-2014-117317,19/10/2014,19/10/2014,Same Day,3,13.44,0.0,6.59,2014,Jeremy Farry,United States,Office Supplies,Paper
OFF-LA-10004345,JF-15490,8439,CA-2016-159653,22/5/2016,22/5/2016,Same Day,3,14.73,0.0,7.22,2016,Jeremy Farry,United States,Office Supplies,Labels
FUR-BO-10003660,JF-15490,8360,CA-2015-133445,5/10/2015,9/10/2015,Standard Class,1,66.294,0.7,-103.86,2015,Jeremy Farry,United States,Furniture,Bookcases
OFF-ST-10000344,JF-15490,8013,CA-2017-159884,31/8/2017,5/9/2017,Standard Class,1,10.744,0.2,0.81,2017,Jeremy Farry,United States,Office Supplies,Storage
FUR-CH-10004886,JF-15490,7557,US-2014-106334,27/12/2014,2/1/2015,Standard Class,3,230.28,0.2,23.03,2014,Jeremy Farry,United States,Furniture,Chairs
OFF-AR-10001545,JF-15490,6761,US-2017-120649,20/1/2017,26/1/2017,Standard Class,2,3.52,0.0,1.02,2017,Jeremy Farry,United States,Office Supplies,Art
TEC-AC-10001990,JF-15490,6685,US-2017-162124,6/5/2017,10/5/2017,Standard Class,4,191.968,0.2,28.8,2017,Jeremy Farry,United States,Technology,Accessories
OFF-BI-10000014,JF-15490,6514,CA-2016-164483,30/1/2016,3/2/2016,Standard Class,2,17.456,0.2,5.89,2016,Jeremy Farry,United States,Office Supplies,Binders
OFF-PA-10003657,JF-15490,2442,US-2014-106334,27/12/2014,2/1/2015,Standard Class,3,12.84,0.0,5.78,2014,Jeremy Farry,United States,Office Supplies,Paper
FUR-CH-10001545,JF-15490,1641,CA-2015-141740,1/11/2015,5/11/2015,Standard Class,2,205.164,0.1,13.68,2015,Jeremy Farry,United States,Furniture,Chairs
OFF-FA-10003467,JF-15490,860,CA-2015-130736,7/12/2015,9/12/2015,First Class,2,4.0,0.0,0.0,2015,Jeremy Farry,United States,Office Supplies,Fasteners
OFF-FA-10000585,JF-15490,619,CA-2017-159884,31/8/2017,5/9/2017,Standard Class,3,8.376,0.2,2.72,2017,Jeremy Farry,United States,Office Supplies,Fasteners
OFF-AP-10002191,NB-18580,6448,CA-2014-164385,26/9/2014,1/10/2014,Second Class,3,143.952,0.2,14.4,2014,Nicole Brennan,United States,Office Supplies,Appliances
FUR-FU-10000193,NB-18580,4156,CA-2014-151967,22/10/2014,26/10/2014,Standard Class,4,129.92,0.0,10.39,2014,Nicole Brennan,United States,Furniture,Furnishings
OFF-ST-10001963,GG-14650,9044,CA-2014-106439,31/10/2014,4/11/2014,Standard Class,4,405.64,0.0,12.17,2014,Greg Guthrie,United States,Office Supplies,Storage
OFF-ST-10003996,GG-14650,8412,CA-2014-106439,31/10/2014,4/11/2014,Standard Class,5,80.3,0.0,20.88,2014,Greg Guthrie,United States,Office Supplies,Storage
OFF-ST-10004337,GG-14650,8255,CA-2016-129686,27/11/2016,29/11/2016,Second Class,2,97.984,0.2,-24.5,2016,Greg Guthrie,United States,Office Supplies,Storage
OFF-PA-10004100,GG-14650,7581,US-2016-114776,6/12/2016,7/12/2016,First Class,3,19.44,0.0,9.33,2016,Greg Guthrie,United States,Office Supplies,Paper
TEC-PH-10000702,GG-14650,7332,CA-2017-131807,5/10/2017,10/10/2017,Standard Class,1,7.992,0.2,2.7,2017,Greg Guthrie,United States,Technology,Phones
FUR-FU-10004666,GG-14650,6908,CA-2017-131807,5/10/2017,10/10/2017,Standard Class,5,72.9,0.0,26.97,2017,Greg Guthrie,United States,Furniture,Furnishings
OFF-BI-10000285,GG-14650,5920,CA-2017-157112,23/4/2017,26/4/2017,First Class,5,11.76,0.7,-7.84,2017,Greg Guthrie,United States,Office Supplies,Binders
FUR-CH-10001190,GG-14650,5533,CA-2017-131807,5/10/2017,10/10/2017,Standard Class,4,435.168,0.2,-59.84,2017,Greg Guthrie,United States,Furniture,Chairs
TEC-PH-10000439,GG-14650,5278,CA-2016-153353,18/8/2016,24/8/2016,Standard Class,1,39.99,0.0,11.6,2016,Greg Guthrie,United States,Technology,Phones
OFF-BI-10002571,GG-14650,4717,CA-2014-106439,31/10/2014,4/11/2014,Standard Class,2,15.968,0.2,5.39,2014,Greg Guthrie,United States,Office Supplies,Binders
OFF-AP-10004052,GG-14650,4303,CA-2017-131807,5/10/2017,10/10/2017,Standard Class,4,15.8,0.0,4.11,2017,Greg Guthrie,United States,Office Supplies,Appliances
OFF-AR-10001958,GG-14650,4211,US-2017-145597,2/11/2017,5/11/2017,First Class,4,54.336,0.2,5.43,2017,Greg Guthrie,United States,Office Supplies,Art
OFF-FA-10002975,GG-14650,4057,CA-2014-106439,31/10/2014,4/11/2014,Standard Class,3,11.34,0.0,5.22,2014,Greg Guthrie,United States,,
OFF-PA-10000477,GG-14650,3810,CA-2014-106439,31/10/2014,4/11/2014,Standard Class,13,64.74,0.0,30.43,2014,Greg Guthrie,United States,Office Supplies,Paper
OFF-PA-10001804,GG-14650,3313,CA-2017-157112,23/4/2017,26/4/2017,First Class,1,5.0,0.2,1.87,2017,Greg Guthrie,United States,Office Supplies,Paper
FUR-CH-10003833,GG-14650,3300,CA-2014-106439,31/10/2014,4/11/2014,Standard Class,3,146.352,0.2,-9.15,2014,Greg Guthrie,United States,Furniture,Chairs
TEC-AC-10004568,GG-14650,3271,CA-2014-106439,31/10/2014,4/11/2014,Standard Class,9,251.91,0.0,47.86,2014,Greg Guthrie,United States,Technology,Accessories
OFF-AR-10001419,GG-14650,3154,CA-2014-106439,31/10/2014,4/11/2014,Standard Class,3,12.39,0.0,3.72,2014,Greg Guthrie,United States,Office Supplies,Art
OFF-BI-10002103,GG-14650,2809,CA-2017-118122,17/11/2017,24/11/2017,Standard Class,2,13.904,0.2,4.52,2017,Greg Guthrie,United States,Office Supplies,Binders
OFF-FA-10002780,GG-14650,2475,CA-2017-131807,5/10/2017,10/10/2017,Standard Class,5,14.9,0.0,6.85,2017,Greg Guthrie,United States,,
OFF-BI-10004209,GG-14650,2141,CA-2014-106439,31/10/2014,4/11/2014,Standard Class,3,19.296,0.2,6.03,2014,Greg Guthrie,United States,Office Supplies,Binders
FUR-TA-10004086,GG-14650,1492,CA-2017-131807,5/10/2017,10/10/2017,Standard Class,3,206.352,0.2,5.16,2017,Greg Guthrie,United States,,
OFF-BI-10003650,GG-14650,1323,US-2015-136476,5/4/2015,10/4/2015,Standard Class,1,157.794,0.7,-115.72,2015,Greg Guthrie,United States,Office Supplies,Binders
TEC-AC-10001266,GG-14650,442,CA-2016-129686,27/11/2016,29/11/2016,Second Class,6,62.4,0.2,19.5,2016,Greg Guthrie,United States,Technology,Accessories
OFF-BI-10003684,DL-12925,9341,CA-2015-136798,8/5/2015,12/5/2015,Standard Class,2,43.98,0.0,21.99,2015,Daniel Lacy,United States,Office Supplies,Binders
TEC-PH-10000441,DL-12925,8450,CA-2015-136798,8/5/2015,12/5/2015,Standard Class,3,377.97,0.0,105.83,2015,Daniel Lacy,United States,Technology,Phones
OFF-BI-10001308,DL-12925,8261,CA-2015-134747,12/10/2015,17/10/2015,Second Class,2,12.56,0.0,5.65,2015,Daniel Lacy,United States,Office Supplies,Binders
FUR-FU-10000723,DL-12925,7109,CA-2015-136798,8/5/2015,12/5/2015,Standard Class,3,123.96,0.0,11.16,2015,Daniel Lacy,United States,Furniture,Furnishings
FUR-FU-10004188,DL-12925,5771,CA-2015-112571,22/9/2015,22/9/2015,Same Day,2,204.6,0.0,53.2,2015,Daniel Lacy,United States,Furniture,Furnishings
TEC-PH-10001750,DL-12925,3401,CA-2015-134747,12/10/2015,17/10/2015,Second Class,4,263.96,0.0,71.27,2015,Daniel Lacy,United States,Technology,Phones
OFF-LA-10001771,DL-12925,2783,CA-2017-121615,3/11/2017,9/11/2017,Standard Class,3,14.94,0.0,6.87,2017,Daniel Lacy,United States,Office Supplies,Labels
TEC-PH-10002890,DL-12925,2446,CA-2015-134747,12/10/2015,17/10/2015,Second Class,3,135.72,0.0,35.29,2015,Daniel Lacy,United States,Technology,Phones
OFF-PA-10000327,DL-12925,2026,CA-2017-121615,3/11/2017,9/11/2017,Standard Class,2,8.56,0.0,3.85,2017,Daniel Lacy,United States,Office Supplies,Paper
TEC-MA-10002073,DL-12925,1944,US-2014-115196,9/9/2014,13/9/2014,Standard Class,2,1299.99,0.5,-572.0,2014,Daniel Lacy,United States,Technology,Machines
OFF-AP-10002518,DL-12925,861,US-2014-137155,1/11/2014,5/11/2014,Standard Class,3,534.0,0.0,154.84,2014,Daniel Lacy,United States,Office Supplies,Appliances
OFF-PA-10000806,DL-12925,840,US-2014-137155,1/11/2014,5/11/2014,Standard Class,3,167.94,0.0,82.29,2014,Daniel Lacy,United States,Office Supplies,Paper
FUR-FU-10003142,DL-12925,823,US-2014-137155,1/11/2014,5/11/2014,Standard Class,6,31.68,0.0,10.0,2014,Daniel Lacy,United States,Furniture,Furnishings
OFF-ST-10001325,DL-12925,529,CA-2017-121615,3/11/2017,9/11/2017,Standard Class,5,52.4,0.0,14.15,2017,Daniel Lacy,United States,Office Supplies,Storage
OFF-PA-10002689,TS-21505,9094,CA-2014-134551,20/12/2014,25/12/2014,Standard Class,5,25.92,0.2,9.07,2014,,United States,Office Supplies,Paper
TEC-AC-10004975,TS-21505,6661,CA-2017-152737,7/11/2017,12/11/2017,Standard Class,4,439.8,0.0,145.13,2017,,United States,Technology,Accessories
OFF-AP-10004868,TS-21505,6258,CA-2014-134551,20/12/2014,25/12/2014,Standard Class,7,43.512,0.2,3.81,2014,,United States,Office Supplies,Appliances
OFF-ST-10002574,TS-21505,5882,CA-2016-113978,25/9/2016,29/9/2016,Standard Class,3,331.536,0.2,-82.88,2016,,United States,Office Supplies,Storage
