Customer ID,Customer Name,email,phone,address,Segment,Country,City,State,Postal Code,Region
DJ-13510,Don Jones,russellberry793@gmail.com,001-568-397-8450x16820,"704 Stephanie Plain
North Aprilburgh, MH 49865",Corporate,United States,Little Rock,Arkansas,72209.0,South
RF-19735,Roland Fjeld,yeseniacalhoun332@gmail.com,(967)093-1432,"7044 Deborah Avenue
Brayville, TN 21275",Consumer,United States,San Jose,California,95123.0,West
GT-14635,Grant Thornton,kennethwilson856@gmail.com,268-582-7362x97611,"7080 Simpson Light
East Ericachester, WV 21935",Corporate,United States,Long Beach,New York,11561.0,East
ZC-21910,Zuschuss Carroll,alexreyes499@gmail.com,#ERROR!,"70817 James Park Suite 182
Rogersville, NV 19726",Consumer,United States,Houston,Texas,77095.0,Central
AG-10300,Aleksandra Gannaway,derekpeterson324@gmail.com,(864)569-7197,"70830 Jonathan Pine
Wilcoxburgh, MI 38265",Corporate,United States,Las Vegas,Nevada,89115.0,West
SP-20650,Stephanie Phelps,williamwagner967@gmail.com,#ERROR!,"7085 Gregory Causeway
Lake Samanthatown, TN 70488",Corporate,United States,San Jose,California,95123.0,West
CA-12055,C@thy Armstrong,charlesnunez365@gmail.com,(050)210-1799x0741,"70959 Nichols Point
North Stephanieton, OH 05224",Home Office,United States,New York City,New York,10009.0,East
MM-17260,Magdelene Morse,brianhill967@gmail.com,475.424.7442,"7098 Jacqueline Manors
Allenville, NY 04058",Consumer,United States,New Rochelle,New York,10801.0,East
JS-15880,John Stevenson,jamiehughes440@gmail.com,708189739,"712 Michelle Brooks Suite 483
East Donaldmouth, PA 77215",Consumer,United States,Seattle,Washington,98103.0,West
PM-19135,Peter McVee,brianwilkinson935@gmail.com,-4502,"713 Greene Divide
Bakerborough, MS 10144",Home Office,United States,Jacksonville,Florida,32216.0,South
HG-14965,Henry Goldwyn,stevenstephens702@gmail.com,235.944.6519x84532,"71479 Flynn Branch Apt. 609
New William, NC 27397",Corporate,United States,Colorado Springs,Colorado,80906.0,West
SW-20455,Shaun Weien,brianblackburn727@gmail.com,941-632-1402x41703,"715 Henderson Vista Suite 622
Laurenmouth, ME 29487",Consumer,United States,San Francisco,California,94109.0,West
RB-19330,Randy Bradley,nicholeclay725@gmail.com,(509)901-5665x9430,"71557 Christopher River
East Emilyview, KY 34834",Consumer,United States,Austin,Texas,78745.0,Central
JK-15205,Jamie Kunitz,andrewjenkins983@gmail.com,939.698.5112,"7175 Pena Squares
Hernandezton, PR 79889",Consumer,United States,Arlington,Virginia,22204.0,South
AJ-10795,Anthony Johnson,michaelwilliams977@gmail.com,#ERROR!,"72249 Maria Summit Suite 055
East Danielton, MP 13831",Corporate,United States,Jacksonville,Florida,32216.0,South
MC-18100,Mick Crebagga,haleyjones831@gmail.com,785.593.1813x31856,"728 Smith Crossroad Apt. 392
Matthewland, MN 31892",Consumer,United States,Houston,Texas,77041.0,Central
EM-13825,Elizabeth Moffitt,michaelcastro994@gmail.com,#ERROR!,"729 Norton Inlet Apt. 032
New Christopherborough, VA 79143",Corporate,United States,Sioux Falls,South Dakota,57103.0,Central
RP-19270,Rac5467hel Payne,christopheranderson206@gmail.com,985.416.2404,"731 Maria Fords
Masonview, MN 85661",Corporate,United States,San Francisco,California,94110.0,West
AC-10660,Anna Chung,jasonbrown753@gmail.com,#ERROR!,"7310 Romero Summit
East Scotttown, DC 53183",Consumer,United States,Parma,Ohio,44134.0,East
TA-21385,Tom Ashbrook,tinafrench111@gmail.com,8675338672,"73108 Rogers Well Apt. 072
Caldwellberg, PA 29828",Home Office,United States,New York City,New York,10024.0,East
HM-14860,Harry Marie,matthewjohnson729@gmail.com,053.830.0823x864,"734 Nina Fort Apt. 854
New Norma, NE 13380",Corporate,United States,Dallas,Texas,75217.0,Central
RH-19600,Rob Haberlin,angelahughes570@gmail.com,001-643-416-0882x0504,"73562 Miles Underpass
Reedtown, PR 45681",Consumer,United States,Carol Stream,Illinois,60188.0,Central
BP-11230,Benjamin Patterson,stephaniefaulkner908@gmail.com,#ERROR!,"73680 Jesus Flats
New Daniel, NV 98748",Consumer,United States,Broken Arrow,Oklahoma,74012.0,Central
CA-11965,Carol Adams,dennishill785@gmail.com,(081)240-9092,"739 Fleming Spur
Lake Sarahstad, ID 31128",Corporate,United States,Port Arthur,Texas,77642.0,Central
CC-12430,Chuck Clark,jesushiggins236@gmail.com,270-910-1833x67990,"7406 Mejia Row
Buckport, VT 69320",Home Office,United States,New York City,New York,10009.0,East
EB-14170,Evan Bailliet,josephmartinez526@gmail.com,(888)062-8441,"744 Cox Valley Apt. 779
South Davidstad, UT 59331",Consumer,United States,Laredo,Texas,78041.0,Central
MC-17590,Matt Collister,janicehughes655@gmail.com,967-413-5109,"744 Leach Hollow Suite 063
Petersonton, WI 29760",Corporate,United States,Arlington,Texas,76017.0,Central
MF-17665,Maureen Fritzler,bettyenglish108@gmail.com,482-509-2472x0628,"74425 Dawson Route
Scottside, AS 75946",Corporate,United States,Columbia,Maryland,21044.0,East
TB-21280,Toby Braunhardt,kevinsmith744@gmail.com,9823460193,"74502 Stephen Divide Suite 781
Wagnermouth, ID 63209",Consumer,United States,Washington,District of Columbia,20016.0,East
JM-15250,Janet Martin,kellysanchez385@gmail.com,001-549-431-0392x640,"74600 Ellis Prairie
Barnesstad, KS 28567",Consumer,United States,Baltimore,Maryland,21215.0,East
SC-20305,Sean Christensen,debrahernandez767@gmail.com,-5791,"74670 Robert Groves
West Anthonytown, MO 25296",Consumer,United States,Rochester Hills,Michigan,48307.0,Central
NM-18520,Neoma Murray,susangarcia682@gmail.com,(792)476-2388,"750 David Extension
North Cody, PR 48115",Consumer,United States,Houston,Texas,77036.0,Central
TM-21010,Tamara Manning,sarahmaldonado138@gmail.com,#ERROR!,"752 Morse Rapid
East Sharonmouth, NE 97710",Consumer,United States,Auburn,New York,13021.0,East
AW-10930,Arthur Wiediger,janicegarcia196@gmail.com,(702)818-0602,"7536 Yang Court
New Jennifermouth, LA 34189",Home Office,United States,Minneapolis,Minnesota,55407.0,Central
MY-18295,Muhammed YeDwab#,sheilajohnson543@gmail.com,001-160-147-6800,"75618 Monica Neck Apt. 261
South Becky, GA 02559",Corporate,United States,Baltimore,Maryland,21215.0,East
DK-12895,Dana Kaydos,cliffordgray485@gmail.com,398.851.7793x450,"76030 Sarah Ford Apt. 376
South Jeffrey, PW 67909",Consumer,United States,Kenosha,Wisconsin,53142.0,Central
AW-10840,Anth 34789ony Witt,jadewall660@gmail.com,(888)212-1295x2544,"762 Anita Lake Suite 890
Josefurt, OH 77880",Consumer,United States,Farmington,New Mexico,87401.0,West
EH-13990,Erica Hackney,robertsmith696@gmail.com,941-755-0595x2475,"762 Drake Spur
Jamesview, HI 81001",Consumer,United States,Bellevue,Washington,98006.0,West
BM-11650,Brian Moss,alexandramorales748@gmail.com,832-491-3697,"764 Julia Shores Apt. 728
South Paulahaven, MS 91165",Corporate,United States,Columbia,Maryland,21044.0,East
RW-19690,Robert Waldorf,josewhite832@gmail.com,125-724-8163x50649,"764 Vaughn Manors Suite 793
Port Kristentown, AS 55504",Consumer,United States,Springfield,Missouri,65807.0,Central
GM-14440,Gary McGarr,derrickross788@gmail.com,754.410.4908,"7651 Thompson Mall Suite 811
Sanchezmouth, MD 64858",Consumer,United States,San Francisco,California,94122.0,West
BN-11515,Bradley Nguyen,ericharvey127@gmail.com,(506)434-8876x9307,"7654 Delgado Ford
Youngview, KS 11812",Consumer,United States,Seattle,Washington,98103.0,West
DN-13690,Duane Noonan,andreavelasquez582@gmail.com,001-193-022-8900x7350,"766 Wright Burgs
Smithbury, CA 69463",Consumer,United States,Columbia,Maryland,21044.0,East
AF-10870,Art Ferguson,kimberlymora513@gmail.com,178967409,"7679 Perry Square
West Amybury, RI 15144",Consumer,United States,Passaic,New Jersey,7055.0,East
MG-17875,Michael Grace,charlotteward691@gmail.com,001-895-334-8610x89235,"769 Wells Curve
Mitchellton, OH 37202",Home Office,United States,Aurora,Illinois,60505.0,Central
RE-19450,Rich.-=%&*ard Eichhorn,richardblackwell931@gmail.com,135.736.4337,"771 Patton Parks Apt. 730
Port Wesleytown, LA 99405",Consumer,United States,Decatur,Illinois,62521.0,Central
DP-13390,Dennis Pardue,melissagaines325@gmail.com,632-497-4059,"77168 Darrell Island Suite 048
West Kayla, NC 82111",Home Office,United States,San Francisco,California,94110.0,West
MP-18175,Mike Pelletier,carolwalton314@gmail.com,(943)108-6599x2496,"7730 Timothy Station Suite 816
Ericchester, WA 14641",Home Office,United States,San Francisco,California,94110.0,West
CS-11845,Cari Sayre,jeffreydiaz916@gmail.com,679.460.4690,"777 Sarah Islands
New Peterside, IN 38052",Corporate,United States,Seattle,Washington,98105.0,West
JE-15715,Joe Elijah,kimberlygarza133@gmail.com,069-995-0203x40965,"781 Donna Trail Apt. 873
New Angelside, CO 92459",Consumer,United States,Houston,Texas,77070.0,Central
GT-14755,Guy Thornton,kimberlyrichardson665@gmail.com,129.158.0036,"783 Kelly Camp
Georgetown, FM 83628",Consumer,United States,Los Angeles,California,90049.0,West
FC-14245,Frank Carlisle,adamjohnson141@gmail.com,198.859.3112x7260,"78625 Jensen Point Apt. 961
North Jonathanborough, DC 23777",Home Office,United States,Lakewood,Ohio,44107.0,East
GM-14680,Greg Matthias,cathywalker983@gmail.com,#ERROR!,"788 Pittman Street Suite 434
South Heatherhaven, PR 85197",Consumer,United States,New York City,New York,10011.0,East
BF-11080,Bart Folk,josephhernandez496@gmail.com,221-465-0888x064,"7913 Watson Station Apt. 861
Michaelchester, WY 29884",Consumer,United States,New York City,New York,10024.0,East
BS-11755,Bruce Stewart,robertmoore437@gmail.com,(855)416-8326x1239,"7939 Gomez Ridges Suite 313
Campostown, IN 58852",Consumer,United States,Los Angeles,California,90032.0,West
TB-21055,Ted Butterfield,susanhenson229@gmail.com,923-931-2840,"7948 Kari Corners Apt. 671
South Shelley, KY 97885",Consumer,United States,Quincy,Massachusetts,2169.0,East
LT-16765,Larry Tron,jessicaellis902@gmail.com,(665)407-7494,"796 Green Dale Apt. 099
Barkerfurt, PA 72465",Consumer,United States,Escondido,California,92025.0,West
LC-16930,Linda Cazamias,juliemartinez577@gmail.com,360.855.0449x5357,"79712 Pittman Inlet
Wongview, NH 10509",Corporate,United States,Richmond,Indiana,47374.0,Central
TB-21190,Thomas Brumley,keithrios949@gmail.com,268.929.0263,"7980 Randall Parks Apt. 533
New Markchester, NM 48183",Home Office,United States,Fayetteville,Arkansas,72701.0,South
GB-14530,Ge 1234orge Bell,kylebright610@gmail.com,#ERROR!,"79812 Michael Forest Apt. 975
Port Ambermouth, KS 82973",Corporate,United States,Auburn,New York,13021.0,East
RD-19660,Robert Dilbeck,tiffanysanchez577@gmail.com,160.315.5908x5614,"7985 Henderson Manors
North Sarah, IL 24060",Home Office,United States,Saint Peters,Missouri,63376.0,Central
EJ-14155,Eva Jacobs,brianscott271@gmail.com,884.302.5590x92293,"80127 Eugene Villages
East Derek, KS 37501",Consumer,United States,Franklin,Massachusetts,2038.0,East
KD-16345,Katherine Ducich,jennifermcfarland134@gmail.com,#ERROR!,"8031 Maddox Meadow
Brianhaven, WV 42988",Consumer,United States,Westminster,California,92683.0,West
DB-12970,Darren Budd,gracehartman875@gmail.com,911.952.3579,"80376 Jonathan Drive Suite 650
Port Riley, VA 91550",Corporate,United States,New York City,New York,10035.0,East
KE-16420,Kat rina Edelman,lesliethomas851@gmail.com,(177)851-2248x849,"80470 Kimberly Prairie
Williamton, PR 40522",Corporate,United States,Los Angeles,California,90008.0,West
ED-13885,,margaretnelson922@gmail.com,(052)704-5782,"80490 Martinez Expressway
Port Stephanie, MS 05552",Home Office,United States,Houston,Texas,77095.0,Central
DL-13330,Denise Leinenbach,sarahgilbert246@gmail.com,872.600.5792x5344,"807 David Flat
Port Jack, OR 10748",Consumer,United States,New York City,New York,10009.0,East
RB-19435,Richard Bierner,amybailey734@gmail.com,6131257217,"80843 Anthony Island
Bauerhaven, MT 63462",Consumer,United States,Columbus,Ohio,43229.0,East
JO-15550,Jesus Ocampo,marcgriffith760@gmail.com,353.963.7257x10953,"812 Jensen Camp Apt. 518
East Michelle, VA 21095",Home Office,United States,Omaha,Nebraska,68104.0,Central
CC-12475,Cindy Chapman,jameskeith264@gmail.com,001-135-807-4323,"81211 Brandon Bridge
Walshtown, KY 49568",Consumer,United States,Philadelphia,Pennsylvania,19143.0,East
